Chr	WT O1	WT O2	MUT O1	MUT O2	WT Term Ratio	MUT Term Ratio	Corr Coeff	Euclidean Dist	FirstDer Corr	FirstDer Dist	SecDer Corr	SecDer Dist
14	412474	449239	412360	449540	0.522018223854	0.791877353416	0.929007796641	182.629743277	0.92769590126	27.8779885392	0.892467907193	0.562092484492
14	449239	499122	449540	498651	0.478960768198	0.468611919936	0.986133035659	125.064048573	0.951434237026	23.6571595019	0.89633544993	0.528572571639
14	499122	562578	498651	563983	0.199019793243	0.224652543929	0.984657842797	117.283388455	0.953216517561	36.6419716736	0.837176458924	0.862561030552
14	562578	609997	563983	609909	0.548071448154	0.555241039934	0.913790694153	298.849337578	0.880446219969	43.9088969193	0.907141675756	0.706058634475
14	609997	634761	609909	635287	0.638063317719	0.793206714477	0.845486697281	165.999084478	0.868233389511	37.1291874351	0.878873369499	0.612304020354
14	634761	691139	635287	691013	0.749689595232	0.718174640204	0.988903288107	209.320615505	0.972461488491	19.040742576	0.926373383935	0.5095300361
14	691139	713456	691013	712055	0.519021373841	0.583832335329	0.993821345117	44.551985043	0.990945849423	8.12403769279	0.960469726504	0.219303788689
14	713456	739099	712055	738332	0.342705611668	0.493435323667	0.933118936641	67.4942536395	0.931756248494	18.5858009909	0.889835753736	0.507695873033
15	36130	120349	35975	122546	0.640746149919	0.506203001005	0.891605977659	375.552869236	0.82080223384	45.2065127136	0.887394357062	0.775881406491
15	120349	167607	122546	167909	0.404460620424	0.404117893437	0.955228646347	239.721145658	0.917425896525	38.5313105306	0.823928340935	0.615514462072
15	167607	227640	167909	227480	0.534889144304	0.609323328465	0.978124682676	340.505882664	0.945442702215	39.870108949	0.812583184763	0.635919991799
15	227640	277919	227480	277916	0.457785556594	0.526964866365	0.978391615838	352.253143345	0.952204191419	43.2699348614	0.877616040922	0.638240945753
15	277919	307337	277916	309068	0.890033312938	0.769934514638	0.983320681934	174.473814237	0.966551336388	20.0462991687	0.866601690837	0.452402043434
15	307337	336917	309068	337721	0.405578093306	0.320873905001	0.923846541703	50.0811837133	0.95613455441	18.1794092298	0.910563585793	0.312161748742
15	336917	436558	337721	436737	0.486315873988	0.330345600711	0.965088498964	452.803876348	0.879464638178	40.1007204166	0.850237553174	0.720192743913
15	436558	463890	436737	464241	0.591138592126	0.462223676556	0.974430859219	150.679097265	0.979551369626	19.2410828546	0.920522871865	0.414229317162
15	463890	489456	464241	488464	0.605452554174	0.735540601907	0.989111160023	113.974272303	0.976725142118	18.5183823725	0.938897328376	0.331207644147
15	489456	566602	488464	565943	0.536586472403	0.485996205423	0.957713827435	221.090351638	0.924154248563	26.1714781419	0.915889599341	0.407468474221
15	566602	615928	565943	617100	0.601021773507	0.581503997498	0.725997930354	137.822095792	0.735394882826	37.0944966108	0.70274416262	0.755929595595
15	615928	658455	617100	658609	0.533308251229	0.532197836614	0.988190243782	57.2903725251	0.990155068824	7.14992041692	0.958582512404	0.18686532367
15	658455	680022	658609	680795	0.631056707006	0.234021454972	0.866570778632	73.5943243925	0.956715322025	8.17979285653	0.973517848663	0.142893469755
15	680022	767758	680795	767611	0.346824564603	0.300900755621	0.984101677757	129.566648042	0.942447900899	23.8556093566	0.875370372412	0.489737518539
15	767758	855313	767611	855105	0.477654046028	0.471140878232	0.995450658303	225.015771724	0.973814641439	23.0826412611	0.892518872117	0.480384761057
15	855313	873618	855105	873907	0.642993717564	0.661259440485	0.988843432541	21.2312928087	0.991274113023	8.20666812675	0.96396391651	0.295343770752
15	873618	907728	873907	907898	0.347991791264	0.370480421288	0.964858850429	169.00767014	0.939174283952	25.7569246167	0.937762650765	0.313617283486
15	907728	980247	907898	979502	0.607702808919	0.734162895928	0.920040916461	309.998123509	0.720086566009	58.4914793665	0.326797998573	1.18891026746
15	980247	1053558	979502	1053421	0.376641977329	0.372556446922	0.994676566729	132.781484054	0.96722461294	24.8682558059	0.86761967989	0.533899008539
16	73005	163399	72828	163365	0.751178175543	0.610269834432	0.976167873546	193.602292424	0.970247708736	28.0785298903	0.925406075201	0.573903365125
16	163399	210430	163365	210559	0.479938763794	0.529548247659	0.894929652447	69.1522856378	0.916577108091	16.2067466497	0.883562701231	0.334351374521
16	210430	289406	210559	289208	0.221852208266	0.174471385523	0.985050812244	93.3054898138	0.973399831035	18.6804755571	0.908459497865	0.479394710978
16	289406	385064	289208	385022	0.625635074955	0.454343832843	0.976737417795	248.237123196	0.953233267136	29.9995244636	0.910501367207	0.541290187321
16	385064	418356	385022	418772	0.322089390845	0.331407407407	0.949800165028	133.825087586	0.95834443341	26.2622350843	0.9586517254	0.300940188331
16	418356	454801	418772	455758	0.722046920016	0.527523927973	0.921713757724	233.62040067	0.934070485127	25.5687590576	0.909974050248	0.49315883785
16	454801	512169	455758	512295	0.423807697671	0.447476873552	0.993470095392	125.850686008	0.979095829856	16.6803871271	0.933638030711	0.355319403494
16	512169	634164	512295	634445	0.414127628181	0.37229226361	0.974066007546	275.813175722	0.951634320567	38.8252338469	0.924375088179	0.699860819085
16	634164	685174	634445	684714	0.54799059008	0.552885476138	0.993154683866	149.937472825	0.976413622992	20.6975078808	0.937728674027	0.422260691835
16	685174	776656	684714	776625	0.440786165584	0.583379573718	0.959834642396	373.014760217	0.92980121368	34.7964568522	0.897740711669	0.668655479892
16	776656	821138	776625	820861	0.730430286408	0.667736685053	0.950522783878	174.368456936	0.862346877143	58.0376597886	0.658969833006	1.24396590902
16	821138	843097	820861	844555	0.321143950089	0.202793956276	0.991195009253	77.3861580884	0.975282159094	27.1553682316	0.890665876172	0.629071126727
